2022-09-15 23:21:45 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-15 23:38:52 | open LONG 0.12 ATOM-PERP at 15.332 
2022-09-15 23:59:26 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-16 00:35:10 | open LONG 0.13 ATOM-PERP at 15.3675 
2022-09-18 12:13:16 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-18 12:21:11 | close LONG 62.0 XRP-PERP at 0.380075 
2022-09-18 12:21:11 | open LONG 80.0 CHZ-PERP at 0.239905 
2022-09-18 12:21:11 | close LONG 0.0 XRP-PERP at 0.3803 
2022-09-19 18:53:16 | close LONG 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-09-19 19:04:44 | open LONG 1.7 APE-PERP at 5.6115 
2022-09-19 19:10:02 | close LONG 0.0 APE-PERP at ORDRE LIMITE (TP/SL) 
2022-09-19 20:02:58 | open LONG 1.8 APE-PERP at 5.5325 
2022-09-19 20:46:04 | close LONG 0.0 APE-PERP at ORDRE LIMITE (TP/SL) 
2022-09-19 20:45:28 | open LONG 40.0 CHZ-PERP at 0.245127 
2022-09-19 20:45:28 | open LONG 1.7 APE-PERP at 5.6095 
2022-09-19 20:58:26 | close LONG 0.0 APE-PERP at ORDRE LIMITE (TP/SL) 
2022-09-19 20:58:02 | open LONG 1.7 APE-PERP at 5.6715 
2022-09-19 21:04:37 | close LONG 0.0 APE-PERP at ORDRE LIMITE (TP/SL) 
2022-09-19 21:04:07 | open LONG 26.0 XRP-PERP at 0.3844 
2022-09-20 20:02:10 | close LONG 0.0 XRP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-20 20:02:10 | close LONG 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-09-20 20:01:49 | open LONG 24.0 XRP-PERP at 0.4049 
2022-09-21 19:13:35 | close LONG 0.0 XRP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-21 19:13:14 | open LONG 1.6 APE-PERP at 5.9785 
2022-09-21 19:21:53 | close LONG 1.6 APE-PERP at 5.971 
2022-09-21 19:21:53 | close LONG 0.0 APE-PERP at 5.972 
2022-09-21 19:21:53 | open LONG 0.18 LTC-PERP at 53.19 
2022-09-21 19:25:30 | close LONG 0.18 LTC-PERP at 53.27 
2022-09-21 19:25:30 | open LONG 1.6 APE-PERP at 5.979 
2022-09-21 19:25:30 | close LONG 0.0 LTC-PERP at 53.26 
2022-09-21 19:32:53 | close LONG 0.0 APE-PERP at ORDRE LIMITE (TP/SL) 
